contract_row_id	sequence	materializer_plan_row_id	composition_row_id	provider_object_id	provider_review_id	artifact_package	artifact_version	member_basename	expected_member_sha256	expected_member_size_bytes	expected_soname	expected_result_remote	expected_drive_file_id	expected_result_sha256	result_index_contract_kind	expected_result_index_identity	container_class	expected_container_locator	expected_member_locator	expected_object_store_relative_path	expected_generation_regular_relative_path	expected_generation_alias_relative_path	local_path_binding_state	local_regular_file_path	future_local_path_rule	future_file_type_rule	future_symlink_rule	future_owner_rule	future_mode_rule	future_identity_stability_rule	future_content_rule	future_elf_rule	future_map_row_state	acceptance_gate	authority_effect	prohibited_inference
LSM-CONTRACT-031	31	MAT-OBJ-031	COMP-LIBICONV-TRANSITIVE-PROV-001	object:3d3edba1ecd510ddac243a3c	LIBICONV-TRANSITIVE-PROV-001	libiconv-glibc	1.18	libiconv.so.2.7.0	3d3edba1ecd510ddac243a3c9a5a08341219b62bc4c874241a134bc7d250f5be	1177880	libiconv.so.2	gdrive:ChatGPT-Agent-Exchange/termux-native-desktop/user-results/termux-native-desktop-gtk3-v101-elf-validation-pipefail-boundary-20260725T172756Z-results.tar.zst	1ST696OLuGiBt_lLvJbXOt6EIT0X17Fy9	ba0fa0e31cfea2a31f8065ecaccf998a49901c12aa5f62af978728ddd8f10b3a	RESULT_INDEX_SHA256	9b360f096afd8c464400a211feedc9ab20146b504415658c7a44c04cf6f026a0	INDEXED_RESULT_DEB_MEMBER	candidate/private-pango-dependency-packages/libiconv-glibc_1.18_aarch64.deb	data/data/com.termux/files/usr/glibc/lib/libiconv.so.2.7.0	objects/sha256/3d/3d3edba1ecd510ddac243a3c9a5a08341219b62bc4c874241a134bc7d250f5be	lib/libiconv.so.2.7.0	lib/libiconv.so.2	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
LSM-CONTRACT-032	32	MAT-OBJ-032	COMP-LIBJPEG-PROV-001	object:a537840ef9da6135cb3284bc	LIBJPEG-PROV-001	project-libjpeg-turbo-v6b	3.1.0	libjpeg.so.62.4.0	a537840ef9da6135cb3284bc3b3e0d1fb4f624180a416c2a3964b94714eb7fe5	770664	libjpeg.so.62	sha256:4e546ac1ef2a92f3301dd51ca2328d6901a05e309da78b6d08b26211d9b621e3	-	4e546ac1ef2a92f3301dd51ca2328d6901a05e309da78b6d08b26211d9b621e3	EXISTING_AUTHORITY_DIGEST_SENTINEL	EXISTING_AUTHORITY_DIGEST	EXISTING_AUTHORITY_RECORD_MEMBER	EXISTING_AUTHORITY_RECORD	libjpeg.so.62.4.0	objects/sha256/a5/a537840ef9da6135cb3284bc3b3e0d1fb4f624180a416c2a3964b94714eb7fe5	lib/libjpeg.so.62.4.0	lib/libjpeg.so.62	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
LSM-CONTRACT-033	33	MAT-OBJ-033	COMP-GDKPIXBUF-UTIL-PROV-001-1	object:6864b9050ddd5884642c98ea	GDKPIXBUF-UTIL-PROV-001	libmount-glibc	2.40.2-1	libmount.so.1.1.0	6864b9050ddd5884642c98ea4df07e3ceaf78727324d6e9068d1866594ece1c2	526912	libmount.so.1	sha256:a18426371acf0339731464eea4a6fd1f8c745cc09154629b69e34d1063073c13	-	a18426371acf0339731464eea4a6fd1f8c745cc09154629b69e34d1063073c13	EXISTING_AUTHORITY_DIGEST_SENTINEL	EXISTING_AUTHORITY_DIGEST	EXISTING_AUTHORITY_RECORD_MEMBER	EXISTING_AUTHORITY_RECORD	data/data/com.termux/files/usr/glibc/lib/libmount.so.1.1.0	objects/sha256/68/6864b9050ddd5884642c98ea4df07e3ceaf78727324d6e9068d1866594ece1c2	lib/libmount.so.1.1.0	lib/libmount.so.1	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
LSM-CONTRACT-034	34	MAT-OBJ-034	COMP-PANGO-PROV-001-1	object:7debdcbc3dec18f7377e53a0	PANGO-PROV-001	pango-glibc	1.54.0	libpango-1.0.so.0.5400.0	7debdcbc3dec18f7377e53a07a4d14159cde68b4cc07f0ed1c087f9d56268336	527688	libpango-1.0.so.0	gdrive:ChatGPT-Agent-Exchange/termux-native-desktop/user-results/termux-native-desktop-gtk3-v101-elf-validation-pipefail-boundary-20260725T172756Z-results.tar.zst	1ST696OLuGiBt_lLvJbXOt6EIT0X17Fy9	ba0fa0e31cfea2a31f8065ecaccf998a49901c12aa5f62af978728ddd8f10b3a	RESULT_INDEX_SHA256	9b360f096afd8c464400a211feedc9ab20146b504415658c7a44c04cf6f026a0	INDEXED_RESULT_DEB_MEMBER	candidate/private-pango-dependency-packages/pango-glibc_1.54.0_aarch64.deb	data/data/com.termux/files/usr/glibc/lib/libpango-1.0.so.0.5400.0	objects/sha256/7d/7debdcbc3dec18f7377e53a07a4d14159cde68b4cc07f0ed1c087f9d56268336	lib/libpango-1.0.so.0.5400.0	lib/libpango-1.0.so.0	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
LSM-CONTRACT-035	35	MAT-OBJ-035	COMP-PANGO-PROV-001-3	object:c5ac95a46ad20c9536c0d63b	PANGO-PROV-001	pango-glibc	1.54.0	libpangocairo-1.0.so.0.5400.0	c5ac95a46ad20c9536c0d63b38e1ee728f2d71e865e5aad6034e65f89f0ba708	67432	libpangocairo-1.0.so.0	gdrive:ChatGPT-Agent-Exchange/termux-native-desktop/user-results/termux-native-desktop-gtk3-v101-elf-validation-pipefail-boundary-20260725T172756Z-results.tar.zst	1ST696OLuGiBt_lLvJbXOt6EIT0X17Fy9	ba0fa0e31cfea2a31f8065ecaccf998a49901c12aa5f62af978728ddd8f10b3a	RESULT_INDEX_SHA256	9b360f096afd8c464400a211feedc9ab20146b504415658c7a44c04cf6f026a0	INDEXED_RESULT_DEB_MEMBER	candidate/private-pango-dependency-packages/pango-glibc_1.54.0_aarch64.deb	data/data/com.termux/files/usr/glibc/lib/libpangocairo-1.0.so.0.5400.0	objects/sha256/c5/c5ac95a46ad20c9536c0d63b38e1ee728f2d71e865e5aad6034e65f89f0ba708	lib/libpangocairo-1.0.so.0.5400.0	lib/libpangocairo-1.0.so.0	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
LSM-CONTRACT-036	36	MAT-OBJ-036	COMP-PANGO-PROV-001-2	object:d80ef53ee344d7661acfa9b2	PANGO-PROV-001	pango-glibc	1.54.0	libpangoft2-1.0.so.0.5400.0	d80ef53ee344d7661acfa9b2fc863a61f24a2ff4f4492162eaa1582d62c2b305	132848	libpangoft2-1.0.so.0	gdrive:ChatGPT-Agent-Exchange/termux-native-desktop/user-results/termux-native-desktop-gtk3-v101-elf-validation-pipefail-boundary-20260725T172756Z-results.tar.zst	1ST696OLuGiBt_lLvJbXOt6EIT0X17Fy9	ba0fa0e31cfea2a31f8065ecaccf998a49901c12aa5f62af978728ddd8f10b3a	RESULT_INDEX_SHA256	9b360f096afd8c464400a211feedc9ab20146b504415658c7a44c04cf6f026a0	INDEXED_RESULT_DEB_MEMBER	candidate/private-pango-dependency-packages/pango-glibc_1.54.0_aarch64.deb	data/data/com.termux/files/usr/glibc/lib/libpangoft2-1.0.so.0.5400.0	objects/sha256/d8/d80ef53ee344d7661acfa9b2fc863a61f24a2ff4f4492162eaa1582d62c2b305	lib/libpangoft2-1.0.so.0.5400.0	lib/libpangoft2-1.0.so.0	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
LSM-CONTRACT-037	37	MAT-OBJ-037	COMP-PIXMAN-CAIRO-PREQ-PROV-001	object:cab54c7f8e4c3a5c1980aa75	PIXMAN-CAIRO-PREQ-PROV-001	libpixman-glibc	0.46.4	libpixman-1.so.0.46.4	cab54c7f8e4c3a5c1980aa7564b9321114418f2d3c6fa37a3c0723f9f22e1eb2	460920	libpixman-1.so.0	sha256:3df4f72452b6fb36525ea651f58a0d9d0e551d6ab1f0076653588e767fb1ad9a	-	3df4f72452b6fb36525ea651f58a0d9d0e551d6ab1f0076653588e767fb1ad9a	EXISTING_AUTHORITY_DIGEST_SENTINEL	EXISTING_AUTHORITY_DIGEST	EXISTING_AUTHORITY_RECORD_MEMBER	EXISTING_AUTHORITY_RECORD	data/data/com.termux/files/usr/glibc/lib/libpixman-1.so.0.46.4	objects/sha256/ca/cab54c7f8e4c3a5c1980aa7564b9321114418f2d3c6fa37a3c0723f9f22e1eb2	lib/libpixman-1.so.0.46.4	lib/libpixman-1.so.0	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
LSM-CONTRACT-038	38	MAT-OBJ-038	COMP-GDKPIXBUF-REF-PROV-LIBPNG-001-1	object:00c9fd06c139699552c086b6	GDKPIXBUF-REF-PROV-LIBPNG-001	libpng-glibc	1.6.47	libpng16.so.16.47.0	00c9fd06c139699552c086b60d116a01d067ceddddb29c56600bf9fd3bae746f	292240	libpng16.so.16	gdrive:ChatGPT-Agent-Exchange/termux-native-desktop/user-results/termux-native-desktop-gtk3-v101-elf-validation-pipefail-boundary-20260725T172756Z-results.tar.zst	1ST696OLuGiBt_lLvJbXOt6EIT0X17Fy9	ba0fa0e31cfea2a31f8065ecaccf998a49901c12aa5f62af978728ddd8f10b3a	RESULT_INDEX_SHA256	9b360f096afd8c464400a211feedc9ab20146b504415658c7a44c04cf6f026a0	INDEXED_RESULT_DEB_MEMBER	candidate/private-dependency-packages/libpng-glibc_1.6.47_aarch64.deb	data/data/com.termux/files/usr/glibc/lib/libpng16.so.16.47.0	objects/sha256/00/00c9fd06c139699552c086b60d116a01d067ceddddb29c56600bf9fd3bae746f	lib/libpng16.so.16.47.0	lib/libpng16.so.16	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
LSM-CONTRACT-039	39	MAT-OBJ-039	COMP-LIBTHAI-PROV-001	object:773a629e30546b57d650d9d9	LIBTHAI-PROV-001	libthai-glibc	0.1.29	libthai.so.0.3.1	773a629e30546b57d650d9d991d18c64490ef5cf53062fec1e02c69ece66bf9c	78664	libthai.so.0	gdrive:ChatGPT-Agent-Exchange/termux-native-desktop/user-results/termux-native-desktop-gtk3-v101-elf-validation-pipefail-boundary-20260725T172756Z-results.tar.zst	1ST696OLuGiBt_lLvJbXOt6EIT0X17Fy9	ba0fa0e31cfea2a31f8065ecaccf998a49901c12aa5f62af978728ddd8f10b3a	RESULT_INDEX_SHA256	9b360f096afd8c464400a211feedc9ab20146b504415658c7a44c04cf6f026a0	INDEXED_RESULT_DEB_MEMBER	candidate/private-pango-dependency-packages/libthai-glibc_0.1.29_aarch64.deb	data/data/com.termux/files/usr/glibc/lib/libthai.so.0.3.1	objects/sha256/77/773a629e30546b57d650d9d991d18c64490ef5cf53062fec1e02c69ece66bf9c	lib/libthai.so.0.3.1	lib/libthai.so.0	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
LSM-CONTRACT-040	40	MAT-OBJ-040	COMP-LIBXKBCOMMON-PROV-001	object:fee84d5d95a085a94d300186	LIBXKBCOMMON-PROV-001	libxkbcommon-glibc	1.8.0	libxkbcommon.so.0.8.0	fee84d5d95a085a94d300186040a54b9844a491b599b1156867624af6b4e8ba9	329744	libxkbcommon.so.0	gdrive:ChatGPT-Agent-Exchange/termux-native-desktop/user-results/termux-native-desktop-gtk3-v101-elf-validation-pipefail-boundary-20260725T172756Z-results.tar.zst	1ST696OLuGiBt_lLvJbXOt6EIT0X17Fy9	ba0fa0e31cfea2a31f8065ecaccf998a49901c12aa5f62af978728ddd8f10b3a	RESULT_INDEX_SHA256	9b360f096afd8c464400a211feedc9ab20146b504415658c7a44c04cf6f026a0	INDEXED_RESULT_DEB_MEMBER	candidate/private-xkbcommon-dependency-packages/libxkbcommon-glibc_1.8.0_aarch64.deb	data/data/com.termux/files/usr/glibc/lib/libxkbcommon.so.0.8.0	objects/sha256/fe/fee84d5d95a085a94d300186040a54b9844a491b599b1156867624af6b4e8ba9	lib/libxkbcommon.so.0.8.0	lib/libxkbcommon.so.0	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
