issuance_id	request_id	root_review_id	recipe_root	recipe_tree	requirement_id	record_name	record_format	mandatory_fields	cross_record_binding	issued_request_locator	response_drop_locator	record_state	acceptance_state	claim_boundary
SUP02-ISSUE-89ca3d57915910fa5a81	SUP02-CER-89ca3d57915910fa5a81	generic-root-review:89ca3d57915910fa5a81	gpkg/alsa-lib	56309a1362140190ab6b3cadd4725447d8a9eb59	BA-003	build-output-manifest.tsv	TSV_WITH_ROWS	request_id;root_review_id;recipe_root;recipe_tree;build_run_id;package_name;package_version;package_revision;artifact_path;artifact_sha256;member_path;member_sha256;member_elf_soname;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-89ca3d57915910fa5a81	evidence-supply/responses/SUP-02/SUP02-CER-89ca3d57915910fa5a81/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-8fba4c31866e5ce912d6	SUP02-CER-8fba4c31866e5ce912d6	generic-root-review:8fba4c31866e5ce912d6	gpkg/libxinerama	0ecad3a5840978f10eb6964f073d0ffb6a1a69c0	BA-001	build-invocation-record.json	JSON_OBJECT	schema_version;request_id;root_review_id;recipe_root;recipe_tree;build_run_id;build_started_at_utc;build_finished_at_utc;working_directory;invocation_argv;input_source_digests;build_script_digest;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-8fba4c31866e5ce912d6	evidence-supply/responses/SUP-02/SUP02-CER-8fba4c31866e5ce912d6/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-8fba4c31866e5ce912d6	SUP02-CER-8fba4c31866e5ce912d6	generic-root-review:8fba4c31866e5ce912d6	gpkg/libxinerama	0ecad3a5840978f10eb6964f073d0ffb6a1a69c0	BA-002	build-environment-record.json	JSON_OBJECT	schema_version;request_id;root_review_id;recipe_tree;build_run_id;host_os;host_kernel;host_arch;toolchain_components;toolchain_digests;dependency_lock_or_snapshot;container_or_vm_image_digest;relevant_environment;source_date_epoch;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-8fba4c31866e5ce912d6	evidence-supply/responses/SUP-02/SUP02-CER-8fba4c31866e5ce912d6/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-8fba4c31866e5ce912d6	SUP02-CER-8fba4c31866e5ce912d6	generic-root-review:8fba4c31866e5ce912d6	gpkg/libxinerama	0ecad3a5840978f10eb6964f073d0ffb6a1a69c0	BA-003	build-output-manifest.tsv	TSV_WITH_ROWS	request_id;root_review_id;recipe_root;recipe_tree;build_run_id;package_name;package_version;package_revision;artifact_path;artifact_sha256;member_path;member_sha256;member_elf_soname;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-8fba4c31866e5ce912d6	evidence-supply/responses/SUP-02/SUP02-CER-8fba4c31866e5ce912d6/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-9147ecc3cb3d2ae95b32	SUP02-CER-9147ecc3cb3d2ae95b32	generic-root-review:9147ecc3cb3d2ae95b32	gpkg/libgnutls	8851cd93d2e7c823b86e3940d7b61fd1965594e6	BA-001	build-invocation-record.json	JSON_OBJECT	schema_version;request_id;root_review_id;recipe_root;recipe_tree;build_run_id;build_started_at_utc;build_finished_at_utc;working_directory;invocation_argv;input_source_digests;build_script_digest;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-9147ecc3cb3d2ae95b32	evidence-supply/responses/SUP-02/SUP02-CER-9147ecc3cb3d2ae95b32/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-9147ecc3cb3d2ae95b32	SUP02-CER-9147ecc3cb3d2ae95b32	generic-root-review:9147ecc3cb3d2ae95b32	gpkg/libgnutls	8851cd93d2e7c823b86e3940d7b61fd1965594e6	BA-002	build-environment-record.json	JSON_OBJECT	schema_version;request_id;root_review_id;recipe_tree;build_run_id;host_os;host_kernel;host_arch;toolchain_components;toolchain_digests;dependency_lock_or_snapshot;container_or_vm_image_digest;relevant_environment;source_date_epoch;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-9147ecc3cb3d2ae95b32	evidence-supply/responses/SUP-02/SUP02-CER-9147ecc3cb3d2ae95b32/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-9147ecc3cb3d2ae95b32	SUP02-CER-9147ecc3cb3d2ae95b32	generic-root-review:9147ecc3cb3d2ae95b32	gpkg/libgnutls	8851cd93d2e7c823b86e3940d7b61fd1965594e6	BA-003	build-output-manifest.tsv	TSV_WITH_ROWS	request_id;root_review_id;recipe_root;recipe_tree;build_run_id;package_name;package_version;package_revision;artifact_path;artifact_sha256;member_path;member_sha256;member_elf_soname;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-9147ecc3cb3d2ae95b32	evidence-supply/responses/SUP-02/SUP02-CER-9147ecc3cb3d2ae95b32/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-ad4e1b984c7087426ee9	SUP02-CER-ad4e1b984c7087426ee9	generic-root-review:ad4e1b984c7087426ee9	gpkg/libtasn1	3601f2ed3c9fd4d03c20c0d854d7b3aa05628482	BA-001	build-invocation-record.json	JSON_OBJECT	schema_version;request_id;root_review_id;recipe_root;recipe_tree;build_run_id;build_started_at_utc;build_finished_at_utc;working_directory;invocation_argv;input_source_digests;build_script_digest;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-ad4e1b984c7087426ee9	evidence-supply/responses/SUP-02/SUP02-CER-ad4e1b984c7087426ee9/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-ad4e1b984c7087426ee9	SUP02-CER-ad4e1b984c7087426ee9	generic-root-review:ad4e1b984c7087426ee9	gpkg/libtasn1	3601f2ed3c9fd4d03c20c0d854d7b3aa05628482	BA-002	build-environment-record.json	JSON_OBJECT	schema_version;request_id;root_review_id;recipe_tree;build_run_id;host_os;host_kernel;host_arch;toolchain_components;toolchain_digests;dependency_lock_or_snapshot;container_or_vm_image_digest;relevant_environment;source_date_epoch;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-ad4e1b984c7087426ee9	evidence-supply/responses/SUP-02/SUP02-CER-ad4e1b984c7087426ee9/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-ad4e1b984c7087426ee9	SUP02-CER-ad4e1b984c7087426ee9	generic-root-review:ad4e1b984c7087426ee9	gpkg/libtasn1	3601f2ed3c9fd4d03c20c0d854d7b3aa05628482	BA-003	build-output-manifest.tsv	TSV_WITH_ROWS	request_id;root_review_id;recipe_root;recipe_tree;build_run_id;package_name;package_version;package_revision;artifact_path;artifact_sha256;member_path;member_sha256;member_elf_soname;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-ad4e1b984c7087426ee9	evidence-supply/responses/SUP-02/SUP02-CER-ad4e1b984c7087426ee9/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-af39bbec812180537c5a	SUP02-CER-af39bbec812180537c5a	generic-root-review:af39bbec812180537c5a	gpkg/freetype	3a92f7895a8a4ef5cfe33fcc8b806acccffd0313	BA-001	build-invocation-record.json	JSON_OBJECT	schema_version;request_id;root_review_id;recipe_root;recipe_tree;build_run_id;build_started_at_utc;build_finished_at_utc;working_directory;invocation_argv;input_source_digests;build_script_digest;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-af39bbec812180537c5a	evidence-supply/responses/SUP-02/SUP02-CER-af39bbec812180537c5a/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-af39bbec812180537c5a	SUP02-CER-af39bbec812180537c5a	generic-root-review:af39bbec812180537c5a	gpkg/freetype	3a92f7895a8a4ef5cfe33fcc8b806acccffd0313	BA-002	build-environment-record.json	JSON_OBJECT	schema_version;request_id;root_review_id;recipe_tree;build_run_id;host_os;host_kernel;host_arch;toolchain_components;toolchain_digests;dependency_lock_or_snapshot;container_or_vm_image_digest;relevant_environment;source_date_epoch;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-af39bbec812180537c5a	evidence-supply/responses/SUP-02/SUP02-CER-af39bbec812180537c5a/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-af39bbec812180537c5a	SUP02-CER-af39bbec812180537c5a	generic-root-review:af39bbec812180537c5a	gpkg/freetype	3a92f7895a8a4ef5cfe33fcc8b806acccffd0313	BA-003	build-output-manifest.tsv	TSV_WITH_ROWS	request_id;root_review_id;recipe_root;recipe_tree;build_run_id;package_name;package_version;package_revision;artifact_path;artifact_sha256;member_path;member_sha256;member_elf_soname;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-af39bbec812180537c5a	evidence-supply/responses/SUP-02/SUP02-CER-af39bbec812180537c5a/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-b2edb795edece4a59650	SUP02-CER-b2edb795edece4a59650	generic-root-review:b2edb795edece4a59650	gpkg/libxfixes	14916897595c88d8dc9c346884799171c22b4c15	BA-001	build-invocation-record.json	JSON_OBJECT	schema_version;request_id;root_review_id;recipe_root;recipe_tree;build_run_id;build_started_at_utc;build_finished_at_utc;working_directory;invocation_argv;input_source_digests;build_script_digest;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-b2edb795edece4a59650	evidence-supply/responses/SUP-02/SUP02-CER-b2edb795edece4a59650/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-b2edb795edece4a59650	SUP02-CER-b2edb795edece4a59650	generic-root-review:b2edb795edece4a59650	gpkg/libxfixes	14916897595c88d8dc9c346884799171c22b4c15	BA-002	build-environment-record.json	JSON_OBJECT	schema_version;request_id;root_review_id;recipe_tree;build_run_id;host_os;host_kernel;host_arch;toolchain_components;toolchain_digests;dependency_lock_or_snapshot;container_or_vm_image_digest;relevant_environment;source_date_epoch;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-b2edb795edece4a59650	evidence-supply/responses/SUP-02/SUP02-CER-b2edb795edece4a59650/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-b2edb795edece4a59650	SUP02-CER-b2edb795edece4a59650	generic-root-review:b2edb795edece4a59650	gpkg/libxfixes	14916897595c88d8dc9c346884799171c22b4c15	BA-003	build-output-manifest.tsv	TSV_WITH_ROWS	request_id;root_review_id;recipe_root;recipe_tree;build_run_id;package_name;package_version;package_revision;artifact_path;artifact_sha256;member_path;member_sha256;member_elf_soname;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-b2edb795edece4a59650	evidence-supply/responses/SUP-02/SUP02-CER-b2edb795edece4a59650/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-c38f6cb7aef89fe33a48	SUP02-CER-c38f6cb7aef89fe33a48	generic-root-review:c38f6cb7aef89fe33a48	gpkg/fribidi	41ad596c81980f710112cd74d4f1b428cfbc6d6a	BA-001	build-invocation-record.json	JSON_OBJECT	schema_version;request_id;root_review_id;recipe_root;recipe_tree;build_run_id;build_started_at_utc;build_finished_at_utc;working_directory;invocation_argv;input_source_digests;build_script_digest;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-c38f6cb7aef89fe33a48	evidence-supply/responses/SUP-02/SUP02-CER-c38f6cb7aef89fe33a48/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-c38f6cb7aef89fe33a48	SUP02-CER-c38f6cb7aef89fe33a48	generic-root-review:c38f6cb7aef89fe33a48	gpkg/fribidi	41ad596c81980f710112cd74d4f1b428cfbc6d6a	BA-002	build-environment-record.json	JSON_OBJECT	schema_version;request_id;root_review_id;recipe_tree;build_run_id;host_os;host_kernel;host_arch;toolchain_components;toolchain_digests;dependency_lock_or_snapshot;container_or_vm_image_digest;relevant_environment;source_date_epoch;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-c38f6cb7aef89fe33a48	evidence-supply/responses/SUP-02/SUP02-CER-c38f6cb7aef89fe33a48/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-c38f6cb7aef89fe33a48	SUP02-CER-c38f6cb7aef89fe33a48	generic-root-review:c38f6cb7aef89fe33a48	gpkg/fribidi	41ad596c81980f710112cd74d4f1b428cfbc6d6a	BA-003	build-output-manifest.tsv	TSV_WITH_ROWS	request_id;root_review_id;recipe_root;recipe_tree;build_run_id;package_name;package_version;package_revision;artifact_path;artifact_sha256;member_path;member_sha256;member_elf_soname;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-c38f6cb7aef89fe33a48	evidence-supply/responses/SUP-02/SUP02-CER-c38f6cb7aef89fe33a48/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-c59af7056fbbff435bc8	SUP02-CER-c59af7056fbbff435bc8	generic-root-review:c59af7056fbbff435bc8	gpkg/glib	de335e6ba82f295978c17dcf3666a38bfd51538f	BA-001	build-invocation-record.json	JSON_OBJECT	schema_version;request_id;root_review_id;recipe_root;recipe_tree;build_run_id;build_started_at_utc;build_finished_at_utc;working_directory;invocation_argv;input_source_digests;build_script_digest;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-c59af7056fbbff435bc8	evidence-supply/responses/SUP-02/SUP02-CER-c59af7056fbbff435bc8/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-c59af7056fbbff435bc8	SUP02-CER-c59af7056fbbff435bc8	generic-root-review:c59af7056fbbff435bc8	gpkg/glib	de335e6ba82f295978c17dcf3666a38bfd51538f	BA-002	build-environment-record.json	JSON_OBJECT	schema_version;request_id;root_review_id;recipe_tree;build_run_id;host_os;host_kernel;host_arch;toolchain_components;toolchain_digests;dependency_lock_or_snapshot;container_or_vm_image_digest;relevant_environment;source_date_epoch;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-c59af7056fbbff435bc8	evidence-supply/responses/SUP-02/SUP02-CER-c59af7056fbbff435bc8/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-c59af7056fbbff435bc8	SUP02-CER-c59af7056fbbff435bc8	generic-root-review:c59af7056fbbff435bc8	gpkg/glib	de335e6ba82f295978c17dcf3666a38bfd51538f	BA-003	build-output-manifest.tsv	TSV_WITH_ROWS	request_id;root_review_id;recipe_root;recipe_tree;build_run_id;package_name;package_version;package_revision;artifact_path;artifact_sha256;member_path;member_sha256;member_elf_soname;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-c59af7056fbbff435bc8	evidence-supply/responses/SUP-02/SUP02-CER-c59af7056fbbff435bc8/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-d5acfe552821242c8bec	SUP02-CER-d5acfe552821242c8bec	generic-root-review:d5acfe552821242c8bec	gpkg/libcloudproviders	ca7597d86cb1610e64f209ff2b84c3ea13c4357a	BA-001	build-invocation-record.json	JSON_OBJECT	schema_version;request_id;root_review_id;recipe_root;recipe_tree;build_run_id;build_started_at_utc;build_finished_at_utc;working_directory;invocation_argv;input_source_digests;build_script_digest;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-d5acfe552821242c8bec	evidence-supply/responses/SUP-02/SUP02-CER-d5acfe552821242c8bec/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-d5acfe552821242c8bec	SUP02-CER-d5acfe552821242c8bec	generic-root-review:d5acfe552821242c8bec	gpkg/libcloudproviders	ca7597d86cb1610e64f209ff2b84c3ea13c4357a	BA-002	build-environment-record.json	JSON_OBJECT	schema_version;request_id;root_review_id;recipe_tree;build_run_id;host_os;host_kernel;host_arch;toolchain_components;toolchain_digests;dependency_lock_or_snapshot;container_or_vm_image_digest;relevant_environment;source_date_epoch;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-d5acfe552821242c8bec	evidence-supply/responses/SUP-02/SUP02-CER-d5acfe552821242c8bec/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-d5acfe552821242c8bec	SUP02-CER-d5acfe552821242c8bec	generic-root-review:d5acfe552821242c8bec	gpkg/libcloudproviders	ca7597d86cb1610e64f209ff2b84c3ea13c4357a	BA-003	build-output-manifest.tsv	TSV_WITH_ROWS	request_id;root_review_id;recipe_root;recipe_tree;build_run_id;package_name;package_version;package_revision;artifact_path;artifact_sha256;member_path;member_sha256;member_elf_soname;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-d5acfe552821242c8bec	evidence-supply/responses/SUP-02/SUP02-CER-d5acfe552821242c8bec/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-f358ae77e439240484e8	SUP02-CER-f358ae77e439240484e8	generic-root-review:f358ae77e439240484e8	gpkg/libnettle	123402f8505f9f9af168f50f1d32f026f12be5f0	BA-001	build-invocation-record.json	JSON_OBJECT	schema_version;request_id;root_review_id;recipe_root;recipe_tree;build_run_id;build_started_at_utc;build_finished_at_utc;working_directory;invocation_argv;input_source_digests;build_script_digest;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-f358ae77e439240484e8	evidence-supply/responses/SUP-02/SUP02-CER-f358ae77e439240484e8/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-f358ae77e439240484e8	SUP02-CER-f358ae77e439240484e8	generic-root-review:f358ae77e439240484e8	gpkg/libnettle	123402f8505f9f9af168f50f1d32f026f12be5f0	BA-002	build-environment-record.json	JSON_OBJECT	schema_version;request_id;root_review_id;recipe_tree;build_run_id;host_os;host_kernel;host_arch;toolchain_components;toolchain_digests;dependency_lock_or_snapshot;container_or_vm_image_digest;relevant_environment;source_date_epoch;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-f358ae77e439240484e8	evidence-supply/responses/SUP-02/SUP02-CER-f358ae77e439240484e8/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
SUP02-ISSUE-f358ae77e439240484e8	SUP02-CER-f358ae77e439240484e8	generic-root-review:f358ae77e439240484e8	gpkg/libnettle	123402f8505f9f9af168f50f1d32f026f12be5f0	BA-003	build-output-manifest.tsv	TSV_WITH_ROWS	request_id;root_review_id;recipe_root;recipe_tree;build_run_id;package_name;package_version;package_revision;artifact_path;artifact_sha256;member_path;member_sha256;member_elf_soname;custodian_identity;immutable_locator_or_signed_envelope	request_id;root_review_id;recipe_tree;build_run_id;custodian_identity;immutable_locator_or_signed_envelope	custodian-export-request-issuance.tsv#request_id=SUP02-CER-f358ae77e439240484e8	evidence-supply/responses/SUP-02/SUP02-CER-f358ae77e439240484e8/	ISSUED_REQUIRED_NOT_SUPPLIED	OPEN_NO_ACCEPTANCE	CUSTODIAN_EXPORT_REQUEST_ISSUANCE_ONLY_NO_RESPONSE_BUILD_ATTESTATION_OR_AUTHORITY_EFFECT
